listing_id,source,source_listing_reference,title,asking_price,price_psf,address,property_type,bedrooms,bathrooms,floor_area_sqft,tenure,built_year,nearest_mrt_name,nearest_mrt_distance_m,listed_on_text,scraped_at,latitude,longitude,raw_listing_text
3517e1b65545,PropertyGuru,500112930,129C Canberra Street,799999,657.89,129C Canberra Street,HDB Flat,3.0,2.0,1216,99-year Leasehold,2017.0,NS12 Canberra MRT Station,560.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.184413+00:00,,,"S$ 799,999 S$ 657.89 psf 129C Canberra Street 129C Canberra Street 3 2 1,216 sqft HDB Flat 99-year Leasehold Built: 2017 7 min (560 m) from NS12 Canberra MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
123415b66475,PropertyGuru,500058016,791 Choa Chu Kang North 6,645888,469.05,791 Choa Chu Kang North 6,HDB Flat,3.0,2.0,1377,99-year Leasehold,1995.0,NS5 Yew Tee MRT Station,510.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.184423+00:00,,,"S$ 645,888 S$ 469.05 psf 791 Choa Chu Kang North 6 791 Choa Chu Kang North 6 3 2 1,377 sqft HDB Flat 99-year Leasehold Built: 1995 6 min (510 m) from NS5 Yew Tee MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
e27ad7f42c44,PropertyGuru,500112276,232A Sumang Lane,799999,657.89,232A Sumang Lane,HDB Flat,3.0,2.0,1216,99-year Leasehold,2017.0,PW7 Soo Teck LRT Station,1080.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.184433+00:00,,,"S$ 799,999 S$ 657.89 psf 232A Sumang Lane 232A Sumang Lane 3 2 1,216 sqft HDB Flat 99-year Leasehold Built: 2017 13 min (1.08 km) from PW7 Soo Teck LRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
56f3054ff217,PropertyGuru,500167349,694B Woodlands Drive 62,599999,599.4,694B Woodlands Drive 62,HDB Flat,3.0,2.0,1001,99-year Leasehold,2017.0,NS10 Admiralty MRT Station,510.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.184442+00:00,,,"S$ 599,999 S$ 599.40 psf 694B Woodlands Drive 62 694B Woodlands Drive 62 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2017 6 min (510 m) from NS10 Admiralty MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
cbc791ef59b3,PropertyGuru,500191495,107C Canberra Street,601888,601.29,107C Canberra Street,HDB Flat,3.0,2.0,1001,99-year Leasehold,2017.0,NS12 Canberra MRT Station,900.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.184453+00:00,,,"S$ 601,888 S$ 601.29 psf 107C Canberra Street 107C Canberra Street 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2017 11 min (900 m) from NS12 Canberra MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
874435cc6c70,PropertyGuru,500064309,377A Hougang Street 32,999999,815.0,377A Hougang Street 32,HDB Flat,3.0,2.0,1227,99-year Leasehold,2021.0,NE14 Hougang MRT Station,1400.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.184464+00:00,,,"S$ 999,999 S$ 815.00 psf 377A Hougang Street 32 377A Hougang Street 32 3 2 1,227 sqft HDB Flat 99-year Leasehold Built: 2021 17 min (1.4 km) from NE14 Hougang MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
7a766e77f1fd,PropertyGuru,500121554,831 Jurong West Street 81,760000,483.77,831 Jurong West Street 81,HDB Flat,4.0,2.0,1571,99-year Leasehold,1992.0,EW28 Pioneer MRT Station,1190.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.184475+00:00,,,"S$ 760,000 S$ 483.77 psf 831 Jurong West Street 81 831 Jurong West Street 81 4 2 1,571 sqft HDB Flat 99-year Leasehold Built: 1992 14 min (1.19 km) from EW28 Pioneer MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
da9dbc69cf0a,PropertyGuru,500206174,969 Hougang Street 91,580000,567.51,969 Hougang Street 91,HDB Flat,3.0,2.0,1022,99-year Leasehold,1998.0,,,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.184483+00:00,,,"S$ 580,000 S$ 567.51 psf 969 Hougang Street 91 969 Hougang Street 91 3 2 1,022 sqft HDB Flat 99-year Leasehold Built: 1998 Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
144a71118f87,PropertyGuru,60168937,550 Jurong West Street 42,540000,486.93,550 Jurong West Street 42,HDB Flat,3.0,2.0,1109,99-year Leasehold,1984.0,JS5 Corporation MRT Station (U/C),1170.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.184494+00:00,,,"S$ 540,000 S$ 486.93 psf 550 Jurong West Street 42 550 Jurong West Street 42 3 2 1,109 sqft HDB Flat 99-year Leasehold Built: 1984 14 min (1.17 km) from JS5 Corporation MRT Station (U/C) Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
3e60a990028e,PropertyGuru,500197284,89 Tanglin Halt Road,1050000,1083.59,89 Tanglin Halt Road,HDB Flat,3.0,2.0,969,99-year Leasehold,2007.0,EW20 Commonwealth MRT Station,190.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.184505+00:00,,,"S$ 1,050,000 S$ 1,083.59 psf 89 Tanglin Halt Road 89 Tanglin Halt Road 3 2 969 sqft HDB Flat 99-year Leasehold Built: 2007 2 min (190 m) from EW20 Commonwealth MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
69b752301a4a,PropertyGuru,60242943,735 Jurong West Street 75,568000,497.81,735 Jurong West Street 75,HDB Flat,3.0,2.0,1141,99-year Leasehold,1993.0,EW27 Boon Lay MRT Station,1360.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793044+00:00,,,"S$ 568,000 S$ 497.81 psf 735 Jurong West Street 75 735 Jurong West Street 75 3 2 1,141 sqft HDB Flat 99-year Leasehold Built: 1993 17 min (1.36 km) from EW27 Boon Lay MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
7da56b95f3fc,PropertyGuru,500178202,273C Compassvale Link,850000,878.1,273C Compassvale Link,HDB Flat,3.0,2.0,968,99-year Leasehold,2007.0,NE15 Buangkok MRT Station,480.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793074+00:00,,,"S$ 850,000 S$ 878.10 psf 273C Compassvale Link 273C Compassvale Link 3 2 968 sqft HDB Flat 99-year Leasehold Built: 2007 6 min (480 m) from NE15 Buangkok MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
82c479b86c0d,PropertyGuru,500139868,495F Tampines Street 43,958888,601.94,495F Tampines Street 43,HDB Flat,4.0,2.0,1593,99-year Leasehold,1994.0,DT33 Tampines East MRT Station,1110.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793093+00:00,,,"S$ 958,888 S$ 601.94 psf 495F Tampines Street 43 495F Tampines Street 43 4 2 1,593 sqft HDB Flat 99-year Leasehold Built: 1994 13 min (1.11 km) from DT33 Tampines East MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
5cc34985aaa4,PropertyGuru,25636615,655 Hougang Avenue 8,728888,564.15,655 Hougang Avenue 8,HDB Flat,3.0,2.0,1292,99-year Leasehold,1987.0,CR9 Serangoon North MRT Station (U/C),1130.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793108+00:00,,,"S$ 728,888 S$ 564.15 psf 655 Hougang Avenue 8 655 Hougang Avenue 8 3 2 1,292 sqft HDB Flat 99-year Leasehold Built: 1987 14 min (1.13 km) from CR9 Serangoon North MRT Station (U/C) Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
2343ab9361d1,PropertyGuru,500139943,608 Bedok Reservoir Road,559999,572.01,608 Bedok Reservoir Road,HDB Flat,3.0,2.0,979,99-year Leasehold,1982.0,DT29 Bedok North MRT Station,750.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793121+00:00,,,"S$ 559,999 S$ 572.01 psf 608 Bedok Reservoir Road 3 2 979 sqft HDB Flat 99-year Leasehold Built: 1982 9 min (750 m) from DT29 Bedok North MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
95c2e9f1160d,PropertyGuru,500206096,749 Jurong West Street 73,558000,498.66,749 Jurong West Street 73,HDB Flat,3.0,2.0,1119,99-year Leasehold,1990.0,JW1 Gek Poh MRT Station (U/C),30.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793133+00:00,,,"S$ 558,000 S$ 498.66 psf 749 Jurong West Street 73 749 Jurong West Street 73 3 2 1,119 sqft HDB Flat 99-year Leasehold Built: 1990 1 min (30 m) from JW1 Gek Poh MRT Station (U/C) Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
b7ca6842e118,PropertyGuru,500038542,157 Lorong 1 Toa Payoh,420000,582.52,157 Lorong 1 Toa Payoh,HDB Flat,3.0,2.0,721,99-year Leasehold,1971.0,NS19 Toa Payoh MRT Station,340.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793145+00:00,,,"S$ 420,000 S$ 582.52 psf 157 Lorong 1 Toa Payoh 157 Lorong 1 Toa Payoh 3 2 721 sqft HDB Flat 99-year Leasehold Built: 1971 4 min (340 m) from NS19 Toa Payoh MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
f43157a8f737,PropertyGuru,500149319,621 Yishun Ring Road,490000,624.2,621 Yishun Ring Road,HDB Flat,2.0,2.0,785,99-year Leasehold,1986.0,NS14 Khatib MRT Station,460.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793155+00:00,,,"S$ 490,000 S$ 624.20 psf 621 Yishun Ring Road 621 Yishun Ring Road 2 2 785 sqft HDB Flat 99-year Leasehold Built: 1986 5 min (460 m) from NS14 Khatib MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
5e3f59ad5576,PropertyGuru,500097917,743 Pasir Ris Street 71,799000,598.5,743 Pasir Ris Street 71,HDB Flat,3.0,2.0,1335,99-year Leasehold,1994.0,CP2 Elias MRT Station (U/C),970.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793166+00:00,,,"S$ 799,000 S$ 598.50 psf 743 Pasir Ris Street 71 743 Pasir Ris Street 71 3 2 1,335 sqft HDB Flat 99-year Leasehold Built: 1994 12 min (970 m) from CP2 Elias MRT Station (U/C) Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
c0db93bd7b80,PropertyGuru,60164681,435 Bukit Panjang Ring Road,490000,542.04,435 Bukit Panjang Ring Road,HDB Flat,3.0,2.0,904,99-year Leasehold,1988.0,BP11 Segar LRT Station,380.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793178+00:00,,,"S$ 490,000 S$ 542.04 psf 435 Bukit Panjang Ring Road 435 Bukit Panjang Ring Road 3 2 904 sqft HDB Flat 99-year Leasehold Built: 1988 5 min (380 m) from BP11 Segar LRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
d1b04847831e,PropertyGuru,25549947,612A Punggol Drive,688000,687.31,612A Punggol Drive,HDB Flat,3.0,2.0,1001,99-year Leasehold,2011.0,PE7 Damai LRT Station,150.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793188+00:00,,,"S$ 688,000 S$ 687.31 psf 612A Punggol Drive 612A Punggol Drive 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2011 2 min (150 m) from PE7 Damai LRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
6c6097875802,PropertyGuru,60207307,12 Lorong 7 Toa Payoh,388000,546.48,12 Lorong 7 Toa Payoh,HDB Flat,2.0,2.0,710,99-year Leasehold,1969.0,,,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793198+00:00,,,"S$ 388,000 S$ 546.48 psf 12 Lorong 7 Toa Payoh 12 Lorong 7 Toa Payoh 2 2 710 sqft HDB Flat 99-year Leasehold Built: 1969 Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
bccf05aff4ef,PropertyGuru,500079786,513C Yishun Street 51,658000,657.34,513C Yishun Street 51,HDB Flat,3.0,2.0,1001,99-year Leasehold,2017.0,,,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793206+00:00,,,"S$ 658,000 S$ 657.34 psf 513C Yishun Street 51 513C Yishun Street 51 3 2 1,001 sqft HDB Flat 99-year Leasehold Built: 2017 Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
1833f20151bf,PropertyGuru,500108778,688B Choa Chu Kang Drive,620000,523.65,688B Choa Chu Kang Drive,HDB Flat,3.0,2.0,1184,99-year Leasehold,2000.0,NS5 Yew Tee MRT Station,900.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793218+00:00,,,"S$ 620,000 S$ 523.65 psf 688B Choa Chu Kang Drive 688B Choa Chu Kang Drive 3 2 1,184 sqft HDB Flat 99-year Leasehold Built: 2000 11 min (900 m) from NS5 Yew Tee MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
b9ed2f9c4a5a,PropertyGuru,500185321,576 Ang Mo Kio Avenue 10,499000,572.25,576 Ang Mo Kio Avenue 10,HDB Flat,2.0,2.0,872,99-year Leasehold,1978.0,NS16 Ang Mo Kio MRT Station,760.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793229+00:00,,,"S$ 499,000 S$ 572.25 psf 576 Ang Mo Kio Avenue 10 576 Ang Mo Kio Avenue 10 2 2 872 sqft HDB Flat 99-year Leasehold Built: 1978 9 min (760 m) from NS16 Ang Mo Kio MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
342e075801c9,PropertyGuru,500199447,623 Bukit Batok Central,850000,669.29,623 Bukit Batok Central,HDB Flat,3.0,2.0,1270,99-year Leasehold,1996.0,NS2 Bukit Batok MRT Station,250.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793241+00:00,,,"S$ 850,000 S$ 669.29 psf 623 Bukit Batok Central 623 Bukit Batok Central 3 2 1,270 sqft HDB Flat 99-year Leasehold Built: 1996 3 min (250 m) from NS2 Bukit Batok MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
e49618e51b39,PropertyGuru,25441822,20 Dover Crescent,390000,557.14,20 Dover Crescent,HDB Flat,3.0,1.0,700,99-year Leasehold,1978.0,EW22 Dover MRT Station,860.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793252+00:00,,,"S$ 390,000 S$ 557.14 psf 20 Dover Crescent 20 Dover Crescent 3 1 700 sqft HDB Flat 99-year Leasehold Built: 1978 10 min (860 m) from EW22 Dover MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
ba3fdb589538,PropertyGuru,500066419,690C Woodlands Drive 75,550000,464.53,690C Woodlands Drive 75,HDB Flat,3.0,2.0,1184,99-year Leasehold,2002.0,NS10 Admiralty MRT Station,1090.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793263+00:00,,,"S$ 550,000 S$ 464.53 psf 690C Woodlands Drive 75 690C Woodlands Drive 75 3 2 1,184 sqft HDB Flat 99-year Leasehold Built: 2002 13 min (1.09 km) from NS10 Admiralty MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
f8f5eb8f9fff,PropertyGuru,500173888,574 Ang Mo Kio Avenue 10,3000000,1858.74,574 Ang Mo Kio Avenue 10,HDB Flat,2.0,2.0,1614,99-year Leasehold,1978.0,NS16 Ang Mo Kio MRT Station,900.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:15.793274+00:00,,,"S$ 3,000,000 S$ 1,858.74 psf 574 Ang Mo Kio Avenue 10 574 Ang Mo Kio Avenue 10 2 2 1,614 sqft HDB Flat 99-year Leasehold Built: 1978 11 min (900 m) from NS16 Ang Mo Kio MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
354086d2b668,PropertyGuru,60236973,295 Punggol Central,568000,586.78,295 Punggol Central,HDB Flat,3.0,2.0,968,99-year Leasehold,2002.0,PE1 Cove LRT Station,460.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:16.411074+00:00,,,"S$ 568,000 S$ 586.78 psf 295 Punggol Central 295 Punggol Central 3 2 968 sqft HDB Flat 99-year Leasehold Built: 2002 6 min (460 m) from PE1 Cove LRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
d407d9a7affc,PropertyGuru,500182460,329A Anchorvale Street,564000,771.55,329A Anchorvale Street,HDB Flat,2.0,2.0,731,99-year Leasehold,2014.0,SW2 Farmway LRT Station,300.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:16.411102+00:00,,,"S$ 564,000 S$ 771.55 psf 329A Anchorvale Street 329A Anchorvale Street 2 2 731 sqft HDB Flat 99-year Leasehold Built: 2014 4 min (300 m) from SW2 Farmway LRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
48e8568e4eae,PropertyGuru,500196211,219B Bedok Central,980000,813.28,219B Bedok Central,HDB Flat,3.0,2.0,1205,99-year Leasehold,2008.0,EW5 Bedok MRT Station,440.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:16.411116+00:00,,,"S$ 980,000 S$ 813.28 psf 219B Bedok Central 219B Bedok Central 3 2 1,205 sqft HDB Flat 99-year Leasehold Built: 2008 5 min (440 m) from EW5 Bedok MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
8dac0e569df1,PropertyGuru,500161960,635 Woodlands Ring Road,835000,550.43,635 Woodlands Ring Road,HDB Flat,4.0,2.0,1517,99-year Leasehold,1998.0,NS10 Admiralty MRT Station,910.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:16.411129+00:00,,,"S$ 835,000 S$ 550.43 psf 635 Woodlands Ring Road 635 Woodlands Ring Road 4 2 1,517 sqft HDB Flat 99-year Leasehold Built: 1998 11 min (910 m) from NS10 Admiralty MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
97bf198a71dd,PropertyGuru,500169198,436B Fernvale Road,565000,767.66,436B Fernvale Road,HDB Flat,2.0,2.0,736,99-year Leasehold,2008.0,SW5 Fernvale LRT Station,230.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:16.411139+00:00,,,"S$ 565,000 S$ 767.66 psf 436B Fernvale Road 436B Fernvale Road 2 2 736 sqft HDB Flat 99-year Leasehold Built: 2008 3 min (230 m) from SW5 Fernvale LRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
9b7298b2dd43,PropertyGuru,500172228,721 Yishun Street 71,512888,458.34,721 Yishun Street 71,HDB Flat,3.0,2.0,1119,99-year Leasehold,1984.0,NS13 Yishun MRT Station,1040.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:16.411151+00:00,,,"S$ 512,888 S$ 458.34 psf 721 Yishun Street 71 721 Yishun Street 71 3 2 1,119 sqft HDB Flat 99-year Leasehold Built: 1984 13 min (1.04 km) from NS13 Yishun MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
96cf795b721e,PropertyGuru,60236967,54 Marine Terrace,638000,673.71,54 Marine Terrace,HDB Flat,3.0,1.0,947,99-year Leasehold,1974.0,TE27 Marine Terrace MRT Station,490.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:16.411161+00:00,,,"S$ 638,000 S$ 673.71 psf 54 Marine Terrace 54 Marine Terrace 3 1 947 sqft HDB Flat 99-year Leasehold Built: 1974 6 min (490 m) from TE27 Marine Terrace MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
75f09089d1d2,PropertyGuru,60197575,37 Jalan Rumah Tinggi,320000,561.4,37 Jalan Rumah Tinggi,HDB Flat,2.0,1.0,570,99-year Leasehold,1969.0,EW18 Redhill MRT Station,1030.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:16.411172+00:00,,,"S$ 320,000 S$ 561.40 psf 37 Jalan Rumah Tinggi 37 Jalan Rumah Tinggi 2 1 570 sqft HDB Flat 99-year Leasehold Built: 1969 12 min (1.03 km) from EW18 Redhill MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
03e463540669,PropertyGuru,500182539,18D Holland Drive,1349999,1363.64,18D Holland Drive,HDB Flat,3.0,2.0,990,99-year Leasehold,2010.0,EW21 Buona Vista MRT Station,590.0,"Jul 18, 2026 (2d ago)",2026-07-20T09:32:16.411182+00:00,,,"S$ 1,349,999 S$ 1,363.64 psf 18D Holland Drive 18D Holland Drive 3 2 990 sqft HDB Flat 99-year Leasehold Built: 2010 7 min (590 m) from EW21 Buona Vista MRT Station Listed on Jul 18, 2026 (2d ago) Contact Agent WhatsApp WhatsApp"
